cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1992645,2361145,2202453,2154541,1952056,2337188,2173156,2161407,2228393,2293090,2224731,2137451,2023010,1870422,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608597
1992187,2360992,2203521,2154235,1952667,2337188,2172546,2161407,2228088,2292480,2224731,2137603,2022705,1869964,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608598
1991729,2360839,2203369,2155151,1952056,2337341,2173004,2160949,2228393,2292327,2225036,2137451,2022399,1869964,488,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608599
1992034,2360992,2202453,2154083,1952972,2337493,2173004,2161102,2228088,2293090,2224426,2137451,2022399,1869812,484,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608600
1991577,2360534,2203369,2154541,1952056,2337188,2172088,2160491,2228088,2293243,2225036,2137756,2023010,1870117,485,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608601
1992645,2361145,2203521,2154998,1952362,2337799,2173004,2161407,2228698,2293090,2224578,2138061,2022857,1870422,486,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608602
1991729,2360839,2202911,2154388,1952056,2337799,2172546,2160797,2228393,2293243,2224884,2137603,2022857,1870117,490,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608603
1991882,2361297,2202758,2154998,1951599,2336883,2173004,2161560,2228088,2292785,2224731,2137603,2022399,1870117,488,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608604
1992340,2361297,2203521,2154693,1951446,2337341,2172698,2161865,2228546,2293243,2224426,2137603,2023162,1870117,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608605
1991729,2360992,2203521,2155303,1951904,2337341,2172241,2160949,2227325,2292785,2224426,2136993,2022552,1870269,488,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608606
