U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:03.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:04.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:05.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:06.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:07.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:08.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:09.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:10.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:11.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:12.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:13.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:14.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:15.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:16.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:17.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:18.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:19.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:20.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:21.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:22.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:23.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:24.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:25.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:26.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:27.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:28.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:29.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:30.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:31.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:32.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:33.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:34.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:35.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:36.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:37.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:38.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:39.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:40.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:41.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:42.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:43.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:44.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:45.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:46.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:47.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:48.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:49.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:50.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:51.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:52.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:53.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:54.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:55.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:56.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:57.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:58.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:57:59.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:00.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:01.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:02.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:03.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:04.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:05.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:06.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:07.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:08.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:09.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:10.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:11.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:12.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:13.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:14.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:15.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:16.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:17.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:18.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:19.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:20.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:21.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:22.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:23.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:24.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:25.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:26.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:27.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:28.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:29.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:30.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:31.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:32.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:33.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:34.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:35.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:36.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:37.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:38.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:39.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:40.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:41.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:42.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:43.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:44.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:45.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:46.283
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:47.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:48.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:49.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:50.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:51.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:52.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:53.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:54.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:55.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:56.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:57.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:58.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:58:59.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:00.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:01.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:02.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:03.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:04.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:05.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:06.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:07.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:08.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:09.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:10.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:11.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:12.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:13.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:14.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:15.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:16.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:17.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:18.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:19.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:20.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:21.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:22.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:23.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:24.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:25.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:26.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:27.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:28.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:29.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:30.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:31.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:32.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:33.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:34.285
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:35.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:36.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:37.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:38.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:39.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:40.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:41.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:42.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:43.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:44.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:45.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:46.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:47.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:48.284
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:49.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:50.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:51.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:52.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:53.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:54.285
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:55.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:56.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:57.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:58.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 18:59:59.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:00.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:01.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:02.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:03.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:04.284
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:05.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:06.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:07.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:08.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:09.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:10.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:11.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:12.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:13.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:14.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:15.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:16.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:17.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:18.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:19.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:20.284
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:21.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:22.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:23.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:24.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:25.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:26.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:27.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:28.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:29.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:30.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:31.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:32.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:33.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:34.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:35.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:36.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:37.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:38.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:39.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:40.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:41.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:42.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:43.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:44.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:45.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:46.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:47.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:48.286
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:49.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:50.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:51.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:52.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:53.285
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;13.04.2023 19:00:54.285
