U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
33,90V;29,17V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:08.680
33,90V;29,17V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:09.680
33,90V;29,17V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:10.679
33,90V;29,17V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:11.679
33,90V;29,17V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:12.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:13.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:14.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:15.679
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:16.679
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:17.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:18.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:19.680
33,90V;29,18V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:20.679
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:21.679
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:22.679
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:23.679
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:24.679
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:25.680
33,90V;29,19V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:26.680
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:27.679
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:28.680
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:29.679
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:30.680
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:31.680
33,90V;29,20V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:32.680
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:33.680
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:34.679
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:35.679
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:36.679
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:37.680
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:38.680
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:39.679
33,90V;29,21V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:40.679
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:41.680
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:42.680
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:43.679
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:44.679
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:45.680
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:46.679
33,90V;29,22V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:47.680
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:48.680
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:49.679
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:50.680
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:51.680
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:52.680
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:53.679
33,90V;29,23V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:54.680
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:55.679
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:56.679
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:57.680
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:58.680
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:24:59.680
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:00.679
33,90V;29,24V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:01.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:02.680
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:03.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:04.680
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:05.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:06.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:07.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:08.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:09.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:10.679
33,90V;29,25V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:11.679
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:12.680
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:13.679
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:14.679
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:15.680
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:16.680
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:17.679
33,90V;29,26V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:18.679
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:19.680
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:20.679
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:21.680
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:22.679
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:23.680
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:24.679
33,90V;29,27V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:25.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:26.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:27.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:28.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:29.680
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:30.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:31.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:32.679
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:33.680
33,90V;29,28V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:34.679
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:35.682
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:36.680
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:37.680
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:38.679
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:39.679
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:40.680
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:41.679
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:42.680
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:43.679
33,90V;29,29V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:44.679
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:45.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:46.679
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:47.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:48.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:49.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:50.679
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:51.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:52.680
33,90V;29,30V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:53.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:54.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:55.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:56.679
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:57.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:58.679
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:25:59.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:00.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:01.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:02.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:03.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:04.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:05.680
33,90V;29,31V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:06.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:07.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:08.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:09.679
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:10.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:11.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:12.679
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:13.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:14.680
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:15.679
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:16.679
33,90V;29,32V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:17.679
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:18.679
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:19.679
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:20.680
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:21.679
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:22.680
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:23.679
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:24.680
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:25.680
33,90V;29,33V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:26.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:27.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:28.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:29.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:30.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:31.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:32.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:33.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:34.680
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:35.679
33,90V;29,34V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:36.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:37.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:38.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:39.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:40.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:41.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:42.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:43.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:44.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:45.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:46.681
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:47.680
33,90V;29,35V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:48.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:49.679
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:50.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:51.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:52.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:53.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:54.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:55.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:56.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:57.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:58.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:26:59.679
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:00.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:01.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:02.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:03.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:04.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:05.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:06.680
33,90V;29,36V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:07.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:08.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:09.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:10.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:11.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:12.679
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:13.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:14.679
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:15.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:16.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:17.680
33,90V;29,37V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:18.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:19.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:20.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:21.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:22.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:23.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:24.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:25.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:26.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:27.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:28.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:29.679
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:30.680
33,90V;29,38V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:31.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:32.681
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:33.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:34.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:35.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:36.679
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:37.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:38.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:39.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:40.679
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:41.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:42.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:43.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:44.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:45.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:46.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:47.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:48.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:49.680
33,90V;29,39V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:50.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:51.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:52.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:53.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:54.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:55.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:56.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:57.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:58.680
33,90V;29,40V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:27:59.680
