U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;28,64V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:05.344
29,00V;28,64V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:06.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:07.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:08.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:09.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:10.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:11.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:12.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:13.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:14.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:15.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:16.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:17.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:18.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:19.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:20.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:21.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:22.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:23.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:24.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:25.345
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:26.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:27.343
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:28.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:29.344
29,00V;28,65V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:30.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:31.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:32.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:33.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:34.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:35.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:36.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:37.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:38.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:39.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:40.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:41.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:42.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:43.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:44.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:45.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:46.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:47.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:48.343
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:49.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:50.344
29,00V;28,66V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:51.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:52.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:53.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:54.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:55.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:56.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:57.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:58.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:18:59.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:00.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:01.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:02.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:03.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:04.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:05.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:06.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:07.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:08.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:09.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:10.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:11.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:12.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:13.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:14.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:15.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:16.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:17.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:18.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:19.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:20.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:21.344
29,00V;28,67V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:22.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:23.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:24.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:25.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:26.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:27.345
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:28.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:29.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:30.345
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:31.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:32.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:33.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:34.345
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:35.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:36.345
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:37.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:38.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:39.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:40.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:41.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:42.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:43.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:44.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:45.344
29,00V;28,68V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:46.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:47.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:48.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:49.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:50.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:51.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:52.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:53.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:54.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:55.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:56.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:57.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:58.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:19:59.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:00.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:01.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:02.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:03.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:04.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:05.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:06.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:07.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:08.345
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:09.344
29,00V;28,69V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:10.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:11.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:12.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:13.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:14.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:15.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:16.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:17.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:18.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:19.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:20.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:21.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:22.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:23.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:24.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:25.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:26.345
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:27.345
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:28.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:29.345
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:30.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:31.345
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:32.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:33.344
29,00V;28,70V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:34.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:35.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:36.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:37.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:38.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:39.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:40.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:41.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:42.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:43.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:44.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:45.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:46.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:47.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:48.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:49.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:50.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:51.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:52.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:53.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:54.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:55.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:56.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:57.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:58.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:20:59.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:00.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:01.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:02.344
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:03.345
29,00V;28,71V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:04.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:05.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:06.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:07.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:08.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:09.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:10.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:11.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:12.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:13.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:14.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:15.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:16.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:17.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:18.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:19.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:20.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:21.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:22.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:23.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:24.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:25.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:26.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:27.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:28.344
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:29.345
29,00V;28,72V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:30.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:31.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:32.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:33.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:34.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:35.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:36.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:37.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:38.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:39.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:40.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:41.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:42.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:43.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:44.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:45.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:46.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:47.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:48.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:49.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:50.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:51.344
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:52.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:53.345
29,00V;28,73V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:54.345
29,00V;28,74V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:55.345
29,00V;28,74V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;21.04.2023 22:21:56.345
