U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:04.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:05.080
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:06.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:07.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:08.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:09.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:10.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:11.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:12.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:13.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:14.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:15.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:16.081
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:17.080
29,00V;28,93V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:18.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:19.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:20.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:21.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:22.080
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:23.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:24.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:25.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:26.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:27.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:28.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:29.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:30.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:31.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:32.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:33.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:34.080
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:35.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:36.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:37.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:38.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:39.080
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:40.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:41.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:42.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:43.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:44.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:45.081
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:46.080
29,00V;28,94V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:47.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:48.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:49.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:50.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:51.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:52.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:53.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:54.081
29,00V;28,95V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 17:50:55.081
29,00V;28,38V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:50:56.081
29,00V;28,37V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:50:57.081
29,00V;28,36V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:50:58.081
29,00V;28,36V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:50:59.081
29,00V;28,36V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:00.081
29,00V;28,35V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:01.081
29,00V;28,35V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:02.081
29,00V;28,35V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:03.081
29,00V;28,35V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:04.082
29,00V;28,34V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:05.081
29,00V;28,34V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:06.081
29,00V;28,34V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:07.081
29,00V;28,33V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:08.081
29,00V;28,33V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:09.081
29,00V;28,33V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:10.081
29,00V;28,33V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:11.081
29,00V;28,33V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:12.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:13.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:14.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:15.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:16.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:17.081
29,00V;28,32V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:18.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:19.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:20.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:21.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:22.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:23.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:24.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:25.081
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:26.082
29,00V;28,31V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:27.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:28.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:29.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:30.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:31.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:32.081
29,00V;28,30V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:33.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:34.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:35.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:36.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:37.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:38.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:39.081
29,00V;28,29V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:40.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:41.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:42.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:43.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:44.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:45.082
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:46.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:47.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:48.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:49.082
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:50.081
29,00V;28,28V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:51.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:52.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:53.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:54.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:55.082
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:56.082
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:57.082
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:58.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:51:59.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:00.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:01.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:02.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:03.082
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:04.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:05.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:06.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:07.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:08.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:09.081
29,00V;28,27V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:10.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:11.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:12.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:13.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:14.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:15.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:16.082
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:17.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:18.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:19.082
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:20.082
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:21.082
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:22.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:23.081
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:24.082
29,00V;28,26V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:25.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:26.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:27.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:28.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:29.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:30.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:31.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:32.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:33.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:34.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:35.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:36.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:37.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:38.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:39.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:40.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:41.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:42.082
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:43.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:44.081
29,00V;28,25V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:45.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:46.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:47.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:48.083
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:49.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:50.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:51.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:52.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:53.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:54.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:55.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:56.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:57.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:58.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:52:59.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:00.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:01.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:02.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:03.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:04.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:05.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:06.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:07.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:08.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:09.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:10.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:11.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:12.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:13.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:14.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:15.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:16.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:17.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:18.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:19.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:20.081
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:21.082
29,00V;28,24V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:22.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:23.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:24.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:25.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:26.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:27.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:28.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:29.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:30.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:31.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:32.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:33.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:34.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:35.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:36.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:37.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:38.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:39.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:40.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:41.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:42.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:43.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:44.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:45.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:46.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:47.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:48.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:49.082
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:50.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:51.081
29,00V;28,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 17:53:52.081
